2023	5	27	147	0	770	47.6	237.7	1.30E+06	4.50E+03	2.74E+01	3.99E-17	1253.5	1254	4.46E+05	2.18E-02	2.91E+04	6.93E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	780	47.6	237.7	1.15E+06	3.65E+03	2.15E+01	3.57E-17	1253.5	1254	4.33E+05	1.62E-02	2.89E+04	6.24E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	790	47.6	237.7	1.02E+06	2.96E+03	1.70E+01	3.20E-17	1253.5	1254	4.20E+05	1.20E-02	2.87E+04	5.63E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	800	47.6	237.7	9.05E+05	2.41E+03	1.34E+01	2.87E-17	1253.5	1254	4.08E+05	8.91E-03	2.85E+04	5.07E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	810	47.6	237.7	8.04E+05	1.95E+03	1.06E+01	2.58E-17	1253.5	1254	3.96E+05	6.63E-03	2.83E+04	4.57E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	820	47.6	237.7	7.14E+05	1.59E+03	8.33E+00	2.32E-17	1253.5	1254	3.84E+05	4.93E-03	2.81E+04	4.12E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	830	47.6	237.7	6.35E+05	1.29E+03	6.58E+00	2.09E-17	1253.5	1254	3.73E+05	3.67E-03	2.79E+04	3.72E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	840	47.6	237.7	5.64E+05	1.05E+03	5.20E+00	1.88E-17	1253.5	1254	3.62E+05	2.74E-03	2.77E+04	3.35E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	850	47.6	237.7	5.02E+05	8.57E+02	4.11E+00	1.70E-17	1253.5	1254	3.52E+05	2.04E-03	2.75E+04	3.03E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	860	47.6	237.7	4.47E+05	6.98E+02	3.26E+00	1.53E-17	1253.5	1254	3.42E+05	1.53E-03	2.73E+04	2.73E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	870	47.6	237.7	3.97E+05	5.69E+02	2.58E+00	1.39E-17	1253.5	1254	3.32E+05	1.14E-03	2.71E+04	2.47E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	880	47.6	237.7	3.54E+05	4.64E+02	2.04E+00	1.26E-17	1253.5	1254	3.22E+05	8.53E-04	2.69E+04	2.23E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	890	47.6	237.7	3.15E+05	3.79E+02	1.62E+00	1.14E-17	1253.5	1254	3.13E+05	6.38E-04	2.67E+04	2.01E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	900	47.6	237.7	2.81E+05	3.09E+02	1.29E+00	1.04E-17	1253.5	1254	3.04E+05	4.78E-04	2.65E+04	1.82E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	910	47.6	237.7	2.50E+05	2.53E+02	1.02E+00	9.46E-18	1253.5	1254	2.96E+05	3.59E-04	2.63E+04	1.64E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	920	47.6	237.7	2.23E+05	2.07E+02	8.11E-01	8.63E-18	1253.5	1254	2.87E+05	2.69E-04	2.61E+04	1.49E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	930	47.6	237.7	1.99E+05	1.69E+02	6.44E-01	7.88E-18	1253.5	1254	2.79E+05	2.02E-04	2.59E+04	1.34E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	940	47.6	237.7	1.77E+05	1.38E+02	5.13E-01	7.22E-18	1253.5	1254	2.71E+05	1.52E-04	2.57E+04	1.22E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	950	47.6	237.7	1.58E+05	1.13E+02	4.08E-01	6.62E-18	1253.5	1254	2.64E+05	1.14E-04	2.55E+04	1.10E+04	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	960	47.6	237.7	1.41E+05	9.28E+01	3.25E-01	6.08E-18	1253.5	1254	2.56E+05	8.60E-05	2.54E+04	9.96E+03	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	970	47.6	237.7	1.26E+05	7.61E+01	2.59E-01	5.59E-18	1253.5	1254	2.49E+05	6.47E-05	2.52E+04	9.02E+03	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	980	47.6	237.7	1.13E+05	6.24E+01	2.07E-01	5.16E-18	1253.5	1254	2.42E+05	4.88E-05	2.50E+04	8.17E+03	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	990	47.6	237.7	1.01E+05	5.12E+01	1.65E-01	4.76E-18	1253.5	1254	2.35E+05	3.68E-05	2.48E+04	7.40E+03	152.9	162.3	3.5	3	6	5	4	6.4	12.1
2023	5	27	147	0	1000	47.6	237.7	8.98E+04	4.21E+01	1.32E-01	4.41E-18	1253.5	1254	2.29E+05	2.78E-05	2.47E+04	6.70E+03	152.9	162.3	3.5	3	6	5	4	6.4	12.1
